,symbol,open_time,open,high,low,close,volume_coin,close_time,volume,num_of_trades,buy_volume_coin,buy_volume,ignore,date
204,BTCUSDT,1606361040000,18259.28,18262.22,18229.81,18258.12,352.832,1606361099999,6437847.65968,1651,153.496,2800952.14034,0,1970-01-01 00:00:01.606361040
205,BTCUSDT,1606361100000,18259.78,18276.82,18242.0,18262.03,289.079,1606361159999,5278435.5913,1581,146.286,2671350.40922,0,1970-01-01 00:00:01.606361100
206,BTCUSDT,1606361160000,18262.03,18262.26,18198.55,18199.99,548.805,1606361219999,10002416.65057,2107,154.340,2812575.63466,0,1970-01-01 00:00:01.606361160
207,BTCUSDT,1606361220000,18199.99,18211.85,18180.0,18181.35,458.869,1606361279999,8348797.16392,1703,181.944,3310654.33065,0,1970-01-01 00:00:01.606361220
208,BTCUSDT,1606361280000,18181.34,18181.35,18145.7,18154.02,556.249,1606361339999,10100703.51184,2447,125.356,2276204.21637,0,1970-01-01 00:00:01.606361280
209,BTCUSDT,1606361340000,18154.02,18181.5,18122.0,18128.01,789.404,1606361399999,14320962.25298,3316,316.100,5736345.76425,0,1970-01-01 00:00:01.606361340
210,BTCUSDT,1606361400000,18128.01,18129.86,17650.0,17738.61,7725.651,1606361459999,138390006.29887,20684,1713.886,30792143.04211,0,1970-01-01 00:00:01.606361400
211,BTCUSDT,1606361460000,17738.61,17774.61,17360.8,17477.76,10768.716,1606361519999,189499289.79303,36813,4480.028,78926177.98385,0,1970-01-01 00:00:01.606361460
212,BTCUSDT,1606361520000,17477.76,17641.51,17100.0,17429.5,9884.354,1606361579999,171044892.35094,28722,4318.000,74799741.42255,0,1970-01-01 00:00:01.606361520
213,BTCUSDT,1606361580000,17423.82,17720.0,17407.68,17609.8,5787.370,1606361639999,101889493.84914,20543,2943.540,51819651.81863,0,1970-01-01 00:00:01.606361580
214,BTCUSDT,1606361640000,17601.8,17611.08,17320.97,17501.8,4212.106,1606361699999,73423181.06717,17154,2018.821,35155533.29240,0,1970-01-01 00:00:01.606361640
215,BTCUSDT,1606361700000,17501.8,17733.0,17501.8,17605.0,3647.747,1606361759999,64263248.18791,17451,1829.906,32240928.46771,0,1970-01-01 00:00:01.606361700
216,BTCUSDT,1606361760000,17605.0,17673.39,17528.32,17620.77,2498.317,1606361819999,43996468.94492,14405,1086.090,19129794.67059,0,1970-01-01 00:00:01.606361760
217,BTCUSDT,1606361820000,17620.77,17650.0,17537.81,17564.62,1920.949,1606361879999,33794548.57159,11916,877.559,15444034.10482,0,1970-01-01 00:00:01.606361820
218,BTCUSDT,1606361880000,17566.21,17650.0,17550.0,17597.65,2081.028,1606361939999,36619600.08507,12321,979.155,17234367.70026,0,1970-01-01 00:00:01.606361880
219,BTCUSDT,1606361940000,17597.99,17597.99,17414.18,17432.62,1972.476,1606361999999,34517224.92021,9732,608.067,10642399.26821,0,1970-01-01 00:00:01.606361940
220,BTCUSDT,1606362000000,17434.01,17650.0,17432.73,17617.07,3153.026,1606362059999,55441766.97969,14018,1734.128,30493361.62340,0,1970-01-01 00:00:01.606362000
221,BTCUSDT,1606362060000,17617.07,17629.43,17548.78,17622.84,1109.989,1606362119999,19523846.85938,6518,570.249,10032637.70221,0,1970-01-01 00:00:01.606362060
222,BTCUSDT,1606362120000,17622.85,17662.54,17610.0,17615.99,1038.375,1606362179999,18312280.84176,4045,638.334,11259166.94592,0,1970-01-01 00:00:01.606362120
223,BTCUSDT,1606362180000,17615.99,17697.77,17611.56,17670.99,871.292,1606362239999,15382645.05333,3892,569.413,10053973.40800,0,1970-01-01 00:00:01.606362180
224,BTCUSDT,1606362240000,17669.32,17725.0,17669.32,17703.27,1068.373,1606362299999,18915866.31126,5100,605.949,10728481.82817,0,1970-01-01 00:00:01.606362240
225,BTCUSDT,1606362300000,17703.92,17773.0,17703.27,17748.94,1264.194,1606362359999,22435532.30267,6266,876.003,15545874.51292,0,1970-01-01 00:00:01.606362300
226,BTCUSDT,1606362360000,17748.94,17829.6,17745.3,17822.36,1659.156,1606362419999,29518629.33432,6490,1186.909,21116505.32569,0,1970-01-01 00:00:01.606362360
227,BTCUSDT,1606362420000,17822.38,17890.0,17814.74,17890.0,1365.242,1606362479999,24380243.9695,5602,868.892,15514408.88003,0,1970-01-01 00:00:01.606362420
228,BTCUSDT,1606362480000,17890.0,17894.0,17816.42,17850.36,1755.129,1606362539999,31345767.10638,6153,619.544,11067391.86240,0,1970-01-01 00:00:01.606362480
229,BTCUSDT,1606362540000,17849.84,17857.34,17812.0,17828.91,712.984,1606362599999,12716716.04505,3132,266.161,4747405.24038,0,1970-01-01 00:00:01.606362540
230,BTCUSDT,1606362600000,17828.9,17890.0,17820.18,17887.31,831.656,1606362659999,14852884.41379,3407,557.260,9952360.83189,0,1970-01-01 00:00:01.606362600
231,BTCUSDT,1606362660000,17887.31,17985.21,17887.31,17947.12,1801.970,1606362719999,32339876.15825,6815,933.203,16741907.90740,0,1970-01-01 00:00:01.606362660
232,BTCUSDT,1606362720000,17947.11,17978.67,17880.0,17969.0,1222.330,1606362779999,21900725.47407,3885,598.414,10725011.56493,0,1970-01-01 00:00:01.606362720
233,BTCUSDT,1606362780000,17969.0,18017.46,17943.88,17996.39,1527.297,1606362839999,27461890.16333,5732,854.126,15358960.55568,0,1970-01-01 00:00:01.606362780
234,BTCUSDT,1606362840000,17997.48,18032.0,17987.37,17992.4,1379.343,1606362899999,24840773.04151,4523,649.716,11701931.58104,0,1970-01-01 00:00:01.606362840
235,BTCUSDT,1606362900000,17992.33,17993.0,17913.74,17928.56,1689.194,1606362959999,30325793.52296,6163,548.277,9844715.60073,0,1970-01-01 00:00:01.606362900
236,BTCUSDT,1606362960000,17928.35,17940.87,17885.52,17940.86,1227.741,1606363019999,21989677.07932,4180,451.883,8095762.17881,0,1970-01-01 00:00:01.606362960
237,BTCUSDT,1606363020000,17940.87,17941.17,17901.8,17901.8,664.523,1606363079999,11906201.66567,2449,224.407,4021396.04155,0,1970-01-01 00:00:01.606363020
238,BTCUSDT,1606363080000,17902.05,17940.0,17890.49,17937.48,660.872,1606363139999,11836394.81057,2848,399.921,7163674.03249,0,1970-01-01 00:00:01.606363080
239,BTCUSDT,1606363140000,17937.41,17976.99,17929.64,17930.0,430.647,1606363199999,7729633.79417,2472,254.779,4573869.81294,0,1970-01-01 00:00:01.606363140
240,BTCUSDT,1606363200000,17930.0,17930.0,17833.72,17837.57,1198.376,1606363259999,21422875.39579,4784,272.521,4871594.56090,0,1970-01-01 00:00:01.606363200
241,BTCUSDT,1606363260000,17833.72,17843.47,17740.0,17785.41,1864.643,1606363319999,33182261.31267,7207,620.189,11039195.19289,0,1970-01-01 00:00:01.606363260
242,BTCUSDT,1606363320000,17785.41,17849.18,17781.09,17847.46,858.640,1606363379999,15287814.18297,4266,458.810,8171398.63529,0,1970-01-01 00:00:01.606363320
243,BTCUSDT,1606363380000,17849.0,17935.2,17844.4,17926.65,799.747,1606363439999,14301621.1867,3836,546.735,9778566.72278,0,1970-01-01 00:00:01.606363380
244,BTCUSDT,1606363440000,17926.64,17982.6,17915.86,17974.92,769.142,1606363499999,13810201.88447,2851,625.937,11239529.78161,0,1970-01-01 00:00:01.606363440
245,BTCUSDT,1606363500000,17973.88,17975.37,17947.76,17968.12,431.846,1606363559999,7756757.42534,2265,215.393,3869298.29029,0,1970-01-01 00:00:01.606363500
246,BTCUSDT,1606363560000,17968.12,18024.21,17962.5,18017.62,594.695,1606363619999,10701821.26379,2473,476.096,8568793.91285,0,1970-01-01 00:00:01.606363560
247,BTCUSDT,1606363620000,18017.62,18099.0,18010.69,18075.97,1227.640,1606363679999,22177944.76427,5674,858.871,15515950.80688,0,1970-01-01 00:00:01.606363620
248,BTCUSDT,1606363680000,18076.67,18092.1,17995.74,18040.2,1123.827,1606363739999,20275999.50398,3740,343.284,6197538.69970,0,1970-01-01 00:00:01.606363680
249,BTCUSDT,1606363740000,18040.19,18080.0,18004.08,18059.98,638.068,1606363799999,11512130.43554,2970,366.870,6620895.73971,0,1970-01-01 00:00:01.606363740
250,BTCUSDT,1606363800000,18057.94,18060.0,18008.49,18011.98,482.124,1606363859999,8689653.60863,2506,226.710,4086059.07348,0,1970-01-01 00:00:01.606363800
251,BTCUSDT,1606363860000,18011.97,18025.82,18008.49,18020.16,245.656,1606363919999,4425603.12082,1394,127.514,2297297.92087,0,1970-01-01 00:00:01.606363860
252,BTCUSDT,1606363920000,18020.16,18068.06,18017.1,18046.44,383.575,1606363979999,6922080.53085,1939,268.168,4839689.44192,0,1970-01-01 00:00:01.606363920
253,BTCUSDT,1606363980000,18046.4,18065.44,18032.78,18035.62,490.453,1606364039999,8852554.7058,1697,194.737,3515179.05167,0,1970-01-01 00:00:01.606363980
254,BTCUSDT,1606364040000,18035.61,18048.2,17980.0,18015.15,834.375,1606364099999,15029729.56548,2554,216.587,3902405.93263,0,1970-01-01 00:00:01.606364040
255,BTCUSDT,1606364100000,18014.92,18015.31,17970.0,17970.0,443.396,1606364159999,7976699.8928,2155,168.450,3031287.41768,0,1970-01-01 00:00:01.606364100
256,BTCUSDT,1606364160000,17972.2,18000.0,17951.26,17990.0,556.667,1606364219999,10008348.32008,2319,254.433,4575891.62291,0,1970-01-01 00:00:01.606364160
257,BTCUSDT,1606364220000,17988.0,18087.46,17988.0,18081.94,733.121,1606364279999,13233650.8082,3253,561.089,10128614.19134,0,1970-01-01 00:00:01.606364220
258,BTCUSDT,1606364280000,18080.35,18089.18,18000.0,18020.66,901.177,1606364339999,16247248.85024,3379,277.620,5006552.35864,0,1970-01-01 00:00:01.606364280
259,BTCUSDT,1606364340000,18018.25,18025.5,17993.8,18000.54,208.866,1606364399999,3760870.91542,1204,97.339,1752787.71743,0,1970-01-01 00:00:01.606364340
260,BTCUSDT,1606364400000,18002.21,18002.21,17944.82,17944.82,379.898,1606364459999,6828120.41891,2049,140.680,2528690.54969,0,1970-01-01 00:00:01.606364400
261,BTCUSDT,1606364460000,17944.8,17982.33,17912.41,17950.19,621.803,1606364519999,11156816.06504,3085,239.463,4298720.34234,0,1970-01-01 00:00:01.606364460
262,BTCUSDT,1606364520000,17950.19,17983.72,17934.32,17950.0,368.768,1606364579999,6620387.31419,1960,191.723,3442491.10030,0,1970-01-01 00:00:01.606364520
263,BTCUSDT,1606364580000,17949.0,17993.14,17940.01,17950.93,407.208,1606364639999,7317330.33419,2074,247.163,4441492.87001,0,1970-01-01 00:00:01.606364580
264,BTCUSDT,1606364640000,17950.94,17954.58,17902.3,17906.0,486.087,1606364699999,8713548.17008,2341,184.403,3305806.71858,0,1970-01-01 00:00:01.606364640
265,BTCUSDT,1606364700000,17906.0,17931.29,17860.0,17865.6,1390.810,1606364759999,24879133.24683,5459,414.431,7414377.86787,0,1970-01-01 00:00:01.606364700
266,BTCUSDT,1606364760000,17865.83,17921.69,17860.0,17873.2,838.400,1606364819999,14999731.2291,3318,323.605,5789470.98409,0,1970-01-01 00:00:01.606364760
267,BTCUSDT,1606364820000,17874.13,17904.63,17850.0,17899.11,494.621,1606364879999,8839095.64933,2353,254.153,4543434.30054,0,1970-01-01 00:00:01.606364820
268,BTCUSDT,1606364880000,17896.48,17909.0,17861.1,17871.63,482.608,1606364939999,8633732.09182,2075,270.212,4834873.07663,0,1970-01-01 00:00:01.606364880
269,BTCUSDT,1606364940000,17871.63,17888.88,17840.9,17856.34,584.679,1606364999999,10440754.92427,2276,216.025,3858581.36537,0,1970-01-01 00:00:01.606364940
270,BTCUSDT,1606365000000,17856.34,17945.0,17840.0,17941.25,520.707,1606365059999,9322096.65637,2518,386.824,6925701.48008,0,1970-01-01 00:00:01.606365000
271,BTCUSDT,1606365060000,17940.59,17954.5,17923.31,17942.55,336.724,1606365119999,6041019.86747,1829,233.523,4189864.85284,0,1970-01-01 00:00:01.606365060
272,BTCUSDT,1606365120000,17942.55,17951.09,17892.23,17894.17,293.588,1606365179999,5262031.92649,1247,122.179,2190523.97669,0,1970-01-01 00:00:01.606365120
273,BTCUSDT,1606365180000,17896.49,17926.88,17865.79,17895.85,344.504,1606365239999,6165068.88991,1913,168.667,3019028.02620,0,1970-01-01 00:00:01.606365180
274,BTCUSDT,1606365240000,17895.84,17910.0,17872.0,17900.18,360.270,1606365299999,6447931.5075,1619,196.242,3511959.18226,0,1970-01-01 00:00:01.606365240
275,BTCUSDT,1606365300000,17900.0,17900.67,17837.43,17873.48,397.251,1606365359999,7096967.15907,2161,153.526,2743498.32278,0,1970-01-01 00:00:01.606365300
276,BTCUSDT,1606365360000,17873.48,17910.0,17845.0,17863.91,317.789,1606365419999,5679801.84441,1778,182.925,3270180.87462,0,1970-01-01 00:00:01.606365360
277,BTCUSDT,1606365420000,17864.51,17871.36,17831.0,17839.71,311.723,1606365479999,5562841.71353,1715,130.229,2323974.47349,0,1970-01-01 00:00:01.606365420
278,BTCUSDT,1606365480000,17839.38,17888.12,17822.31,17863.13,406.452,1606365539999,7255688.11486,2222,228.493,4079367.17500,0,1970-01-01 00:00:01.606365480
279,BTCUSDT,1606365540000,17867.36,17867.36,17756.0,17760.72,1031.012,1606365599999,18345554.18635,5089,348.098,6195048.40369,0,1970-01-01 00:00:01.606365540
280,BTCUSDT,1606365600000,17760.02,17792.78,17700.0,17735.21,1353.177,1606365659999,24016501.16243,6822,574.517,10199972.46509,0,1970-01-01 00:00:01.606365600
281,BTCUSDT,1606365660000,17735.21,17760.86,17666.0,17723.41,1355.857,1606365719999,24005781.45213,6472,555.961,9846499.66095,0,1970-01-01 00:00:01.606365660
282,BTCUSDT,1606365720000,17723.41,17804.15,17680.45,17690.68,1413.412,1606365779999,25088643.35894,6178,819.165,14545672.39708,0,1970-01-01 00:00:01.606365720
283,BTCUSDT,1606365780000,17690.67,17740.4,17620.96,17673.73,1717.734,1606365839999,30361305.12069,7612,663.652,11733474.51592,0,1970-01-01 00:00:01.606365780
284,BTCUSDT,1606365840000,17673.73,17714.0,17631.34,17659.73,1032.428,1606365899999,18249580.7555,4527,443.866,7848114.03314,0,1970-01-01 00:00:01.606365840
285,BTCUSDT,1606365900000,17658.24,17670.68,17600.0,17658.07,1246.809,1606365959999,21978800.41736,5698,627.763,11071097.26976,0,1970-01-01 00:00:01.606365900
286,BTCUSDT,1606365960000,17658.07,17745.58,17658.07,17733.71,975.862,1606366019999,17273500.83737,4315,603.778,10688114.26325,0,1970-01-01 00:00:01.606365960
287,BTCUSDT,1606366020000,17733.71,17733.71,17696.7,17705.99,523.238,1606366079999,9268174.34868,2802,204.793,3627757.10065,0,1970-01-01 00:00:01.606366020
288,BTCUSDT,1606366080000,17706.01,17724.85,17700.0,17724.85,407.144,1606366139999,7210207.21044,1601,181.196,3209377.88437,0,1970-01-01 00:00:01.606366080
289,BTCUSDT,1606366140000,17724.86,17747.16,17700.0,17744.43,333.951,1606366199999,5918422.24907,2458,191.728,3398614.47759,0,1970-01-01 00:00:01.606366140
290,BTCUSDT,1606366200000,17744.33,17824.09,17743.66,17820.8,742.577,1606366259999,13199761.51815,2685,561.291,9977999.33797,0,1970-01-01 00:00:01.606366200
291,BTCUSDT,1606366260000,17821.94,17824.58,17765.0,17778.15,482.367,1606366319999,8579699.34859,2603,247.634,4404554.04617,0,1970-01-01 00:00:01.606366260
292,BTCUSDT,1606366320000,17778.15,17789.97,17765.0,17784.99,248.813,1606366379999,4423366.15157,1297,134.237,2386468.23375,0,1970-01-01 00:00:01.606366320
293,BTCUSDT,1606366380000,17784.99,17811.91,17769.98,17771.39,260.029,1606366439999,4625850.70994,1177,173.113,3079756.00549,0,1970-01-01 00:00:01.606366380
294,BTCUSDT,1606366440000,17771.39,17793.19,17760.0,17766.45,300.591,1606366499999,5343454.89001,1189,132.850,2361669.23321,0,1970-01-01 00:00:01.606366440
295,BTCUSDT,1606366500000,17766.44,17800.68,17750.33,17790.83,383.725,1606366559999,6819748.19753,1749,177.560,3155619.64910,0,1970-01-01 00:00:01.606366500
296,BTCUSDT,1606366560000,17792.14,17859.54,17792.14,17838.32,500.929,1606366619999,8931530.08825,2268,320.194,5709346.66662,0,1970-01-01 00:00:01.606366560
297,BTCUSDT,1606366620000,17837.95,17840.0,17769.22,17790.69,428.454,1606366679999,7631828.48044,1876,181.905,3240814.08391,0,1970-01-01 00:00:01.606366620
298,BTCUSDT,1606366680000,17790.68,17809.44,17781.08,17787.31,215.105,1606366739999,3827696.52811,1672,105.920,1884933.00413,0,1970-01-01 00:00:01.606366680
299,BTCUSDT,1606366740000,17787.33,17799.01,17749.99,17781.37,287.355,1606366799999,5107609.60627,1418,121.848,2166177.96933,0,1970-01-01 00:00:01.606366740
300,BTCUSDT,1606366800000,17781.36,17781.37,17700.0,17719.07,706.640,1606366859999,12530133.33112,2856,214.108,3798109.65617,0,1970-01-01 00:00:01.606366800
301,BTCUSDT,1606366860000,17719.07,17752.62,17710.74,17739.6,682.881,1606366919999,12109743.77788,2618,433.713,7692310.61332,0,1970-01-01 00:00:01.606366860
302,BTCUSDT,1606366920000,17739.6,17800.59,17726.17,17800.58,657.858,1606366979999,11692314.71014,2660,453.634,8063052.08323,0,1970-01-01 00:00:01.606366920
303,BTCUSDT,1606366980000,17800.59,17853.69,17800.0,17840.39,606.035,1606367039999,10803909.5246,2463,405.614,7231118.38170,0,1970-01-01 00:00:01.606366980
304,BTCUSDT,1606367040000,17841.36,17890.0,17840.01,17844.4,757.448,1606367099999,13530356.66285,3071,399.978,7146444.77655,0,1970-01-01 00:00:01.606367040
305,BTCUSDT,1606367100000,17843.9,17871.14,17819.17,17860.84,275.785,1606367159999,4921576.75739,1523,112.220,2002881.46634,0,1970-01-01 00:00:01.606367100
306,BTCUSDT,1606367160000,17860.85,17888.0,17859.58,17875.52,332.349,1606367219999,5941310.8191,1566,158.940,2841625.93082,0,1970-01-01 00:00:01.606367160
307,BTCUSDT,1606367220000,17877.15,17890.0,17859.22,17883.45,339.112,1606367279999,6062070.29756,1526,151.628,2711069.69341,0,1970-01-01 00:00:01.606367220
308,BTCUSDT,1606367280000,17884.67,17887.55,17860.08,17880.0,248.343,1606367339999,4438646.55406,1173,133.180,2380225.05265,0,1970-01-01 00:00:01.606367280
309,BTCUSDT,1606367340000,17880.0,17890.94,17855.79,17874.0,292.391,1606367399999,5224533.55831,1338,132.222,2362528.60594,0,1970-01-01 00:00:01.606367340
310,BTCUSDT,1606367400000,17874.01,17909.59,17874.01,17899.12,484.863,1606367459999,8677678.62235,1737,320.563,5737185.21145,0,1970-01-01 00:00:01.606367400
311,BTCUSDT,1606367460000,17899.12,17914.5,17885.14,17914.5,288.401,1606367519999,5162705.4152,1183,211.766,3791152.76166,0,1970-01-01 00:00:01.606367460
312,BTCUSDT,1606367520000,17914.49,17935.09,17867.4,17886.89,605.733,1606367579999,10847549.33827,2121,242.909,4350952.52235,0,1970-01-01 00:00:01.606367520
313,BTCUSDT,1606367580000,17886.88,17909.15,17870.0,17870.01,329.201,1606367639999,5887663.29993,1497,182.843,3269790.31405,0,1970-01-01 00:00:01.606367580
314,BTCUSDT,1606367640000,17870.01,17898.3,17860.08,17873.01,273.196,1606367699999,4883613.24002,1347,139.184,2488333.67412,0,1970-01-01 00:00:01.606367640
315,BTCUSDT,1606367700000,17873.0,17883.83,17854.35,17855.36,239.823,1606367759999,4284708.80121,1168,112.043,2001917.92983,0,1970-01-01 00:00:01.606367700
316,BTCUSDT,1606367760000,17855.36,17876.68,17851.7,17867.11,193.322,1606367819999,3453688.37176,1127,99.701,1781189.09975,0,1970-01-01 00:00:01.606367760
317,BTCUSDT,1606367820000,17867.1,17877.0,17830.35,17833.39,286.544,1606367879999,5115303.44042,1320,102.120,1823560.86017,0,1970-01-01 00:00:01.606367820
318,BTCUSDT,1606367880000,17833.92,17856.07,17832.2,17845.76,203.686,1606367939999,3635109.6683,1116,93.094,1661405.49115,0,1970-01-01 00:00:01.606367880
319,BTCUSDT,1606367940000,17843.3,17857.44,17833.71,17851.0,310.323,1606367999999,5538388.65478,1132,89.858,1603722.91852,0,1970-01-01 00:00:01.606367940
320,BTCUSDT,1606368000000,17850.99,17850.99,17815.0,17820.81,402.267,1606368059999,7173784.36059,1212,78.767,1404547.54775,0,1970-01-01 00:00:01.606368000
321,BTCUSDT,1606368060000,17820.8,17821.38,17785.42,17787.13,358.203,1606368119999,6379301.49022,1604,139.021,2476543.51059,0,1970-01-01 00:00:01.606368060
322,BTCUSDT,1606368120000,17787.13,17809.78,17779.0,17800.2,345.006,1606368179999,6139612.90867,1648,184.760,3287809.88744,0,1970-01-01 00:00:01.606368120
323,BTCUSDT,1606368180000,17800.2,17805.89,17774.68,17788.16,300.201,1606368239999,5339173.45731,1482,164.584,2927384.13767,0,1970-01-01 00:00:01.606368180
324,BTCUSDT,1606368240000,17788.16,17825.0,17788.16,17799.99,240.521,1606368299999,4282098.52054,1372,132.085,2351228.52816,0,1970-01-01 00:00:01.606368240
325,BTCUSDT,1606368300000,17800.0,17843.68,17799.99,17822.3,379.277,1606368359999,6761157.96923,1378,236.866,4222300.07741,0,1970-01-01 00:00:01.606368300
326,BTCUSDT,1606368360000,17822.29,17841.35,17811.8,17816.8,152.634,1606368419999,2720638.4544,902,71.428,1273074.33763,0,1970-01-01 00:00:01.606368360
327,BTCUSDT,1606368420000,17816.8,17824.58,17772.48,17775.9,358.246,1606368479999,6376423.64342,1676,150.333,2675619.58363,0,1970-01-01 00:00:01.606368420
328,BTCUSDT,1606368480000,17773.88,17796.4,17736.57,17759.07,591.840,1606368539999,10513295.86798,2278,213.543,3794020.78973,0,1970-01-01 00:00:01.606368480
329,BTCUSDT,1606368540000,17759.07,17773.41,17730.0,17730.0,267.342,1606368599999,4745481.60286,1288,98.315,1745411.36723,0,1970-01-01 00:00:01.606368540
330,BTCUSDT,1606368600000,17730.48,17775.5,17710.87,17763.76,409.009,1606368659999,7260556.43086,1820,176.002,3125357.35584,0,1970-01-01 00:00:01.606368600
331,BTCUSDT,1606368660000,17763.76,17833.63,17758.51,17827.71,442.833,1606368719999,7880253.02085,1775,317.473,5648674.57263,0,1970-01-01 00:00:01.606368660
332,BTCUSDT,1606368720000,17828.29,17835.0,17785.41,17785.41,258.814,1606368779999,4612561.17487,1173,81.567,1453870.27576,0,1970-01-01 00:00:01.606368720
333,BTCUSDT,1606368780000,17785.41,17814.43,17769.6,17774.62,248.326,1606368839999,4417077.10994,1335,91.418,1626261.72451,0,1970-01-01 00:00:01.606368780
334,BTCUSDT,1606368840000,17774.24,17806.46,17748.13,17794.28,278.749,1606368899999,4956054.4222,1434,146.606,2607045.43975,0,1970-01-01 00:00:01.606368840
335,BTCUSDT,1606368900000,17794.28,17794.28,17757.29,17764.89,166.254,1606368959999,2954606.76997,896,55.027,977889.79201,0,1970-01-01 00:00:01.606368900
336,BTCUSDT,1606368960000,17763.63,17819.4,17754.28,17816.59,296.772,1606369019999,5279670.52845,1292,204.789,3643606.76976,0,1970-01-01 00:00:01.606368960
337,BTCUSDT,1606369020000,17815.91,17848.75,17807.76,17836.92,349.376,1606369079999,6229000.24491,1311,167.216,2981145.60207,0,1970-01-01 00:00:01.606369020
338,BTCUSDT,1606369080000,17836.11,17857.4,17836.1,17849.99,224.189,1606369139999,4001554.02974,1051,130.031,2320879.56154,0,1970-01-01 00:00:01.606369080
339,BTCUSDT,1606369140000,17849.99,17853.36,17833.76,17843.33,116.508,1606369199999,2079099.92107,744,31.508,562234.39332,0,1970-01-01 00:00:01.606369140
340,BTCUSDT,1606369200000,17843.33,17872.0,17833.0,17862.73,540.982,1606369259999,9659204.72961,1704,220.374,3934745.80010,0,1970-01-01 00:00:01.606369200
341,BTCUSDT,1606369260000,17862.72,17867.0,17849.1,17852.83,149.962,1606369319999,2677652.9623,820,61.410,1096473.10432,0,1970-01-01 00:00:01.606369260
342,BTCUSDT,1606369320000,17854.01,17855.0,17833.05,17836.63,110.104,1606369379999,1964622.07534,643,47.135,841017.38492,0,1970-01-01 00:00:01.606369320
343,BTCUSDT,1606369380000,17836.63,17872.0,17836.0,17866.88,177.411,1606369439999,3167594.99653,808,96.384,1720739.97157,0,1970-01-01 00:00:01.606369380
344,BTCUSDT,1606369440000,17866.87,17884.14,17857.92,17876.92,150.242,1606369499999,2685248.15738,922,87.671,1567032.12808,0,1970-01-01 00:00:01.606369440
345,BTCUSDT,1606369500000,17877.0,17882.97,17855.0,17865.96,375.707,1606369559999,6714171.66466,1161,60.926,1088860.67407,0,1970-01-01 00:00:01.606369500
346,BTCUSDT,1606369560000,17865.96,17889.57,17857.54,17889.56,153.644,1606369619999,2746251.19819,769,119.954,2144057.92752,0,1970-01-01 00:00:01.606369560
347,BTCUSDT,1606369620000,17889.57,17920.0,17872.57,17919.6,406.972,1606369679999,7285213.17719,1554,313.626,5614499.31058,0,1970-01-01 00:00:01.606369620
348,BTCUSDT,1606369680000,17919.99,17933.11,17905.83,17920.55,347.829,1606369739999,6233262.74392,1573,163.539,2930810.24933,0,1970-01-01 00:00:01.606369680
349,BTCUSDT,1606369740000,17919.91,17939.2,17916.28,17931.05,328.948,1606369799999,5897241.65632,1440,200.788,3599552.82483,0,1970-01-01 00:00:01.606369740
350,BTCUSDT,1606369800000,17931.04,17931.05,17902.88,17914.2,316.088,1606369859999,5663593.80933,1275,132.526,2374811.48843,0,1970-01-01 00:00:01.606369800
351,BTCUSDT,1606369860000,17914.21,17920.0,17899.51,17899.51,209.593,1606369919999,3753394.285,981,97.038,1737877.21242,0,1970-01-01 00:00:01.606369860
352,BTCUSDT,1606369920000,17899.51,17905.8,17865.79,17893.66,385.099,1606369979999,6887247.10944,1473,158.562,2835428.88682,0,1970-01-01 00:00:01.606369920
353,BTCUSDT,1606369980000,17893.65,17895.48,17874.17,17883.85,136.797,1606370039999,2447110.52954,732,79.028,1413722.80136,0,1970-01-01 00:00:01.606369980
354,BTCUSDT,1606370040000,17883.85,17883.85,17858.78,17867.39,184.274,1606370099999,3292347.10154,849,74.396,1329140.97606,0,1970-01-01 00:00:01.606370040
355,BTCUSDT,1606370100000,17867.39,17867.39,17835.15,17862.28,233.309,1606370159999,4164977.19033,1081,83.751,1494771.40060,0,1970-01-01 00:00:01.606370100
356,BTCUSDT,1606370160000,17862.28,17895.8,17859.86,17895.79,163.998,1606370219999,2932225.85425,688,102.709,1836247.59842,0,1970-01-01 00:00:01.606370160
357,BTCUSDT,1606370220000,17895.79,17920.0,17888.39,17913.33,174.138,1606370279999,3118397.8137,839,96.163,1722160.45520,0,1970-01-01 00:00:01.606370220
358,BTCUSDT,1606370280000,17913.41,17934.34,17910.14,17924.38,212.812,1606370339999,3813875.71083,919,135.844,2434562.61865,0,1970-01-01 00:00:01.606370280
359,BTCUSDT,1606370340000,17925.24,17943.2,17922.45,17942.97,216.886,1606370399999,3889686.85806,964,146.764,2632186.31387,0,1970-01-01 00:00:01.606370340
360,BTCUSDT,1606370400000,17942.96,17942.97,17907.4,17912.91,266.880,1606370459999,4782372.73518,1232,96.614,1731185.47935,0,1970-01-01 00:00:01.606370400
361,BTCUSDT,1606370460000,17912.9,17912.91,17881.81,17883.23,191.815,1606370519999,3432334.91439,849,88.408,1582038.78785,0,1970-01-01 00:00:01.606370460
362,BTCUSDT,1606370520000,17883.22,17883.77,17855.43,17862.18,315.165,1606370579999,5630952.54523,1029,158.460,2830625.95943,0,1970-01-01 00:00:01.606370520
363,BTCUSDT,1606370580000,17863.44,17872.14,17833.05,17852.59,320.447,1606370639999,5719799.47572,1158,141.127,2519030.94146,0,1970-01-01 00:00:01.606370580
364,BTCUSDT,1606370640000,17852.59,17900.0,17852.59,17888.28,242.251,1606370699999,4331455.30406,1059,176.456,3154996.40186,0,1970-01-01 00:00:01.606370640
